Event ID;Event Type;Event Status;Location; Specific Location;Consequences;RAM Potential;RAM Actual;Task / Activity;Risk Area;Event/Consequence: Consequence;Event: Consequences;Event: Human Factors;Event: Potential Severity - People;Event: Potential Severity - Asset;Event: Potential Severity - Community;Event: Potential Severity - Environmental
1104018;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;Environment;Environmental conditions;0. No Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1104018;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;Environment;Task and procedure design;0. No Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1104018;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;Environment;Team communication, coordination, planning;0. No Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1104018;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;Environment;Tools, equipment and workspace;0. No Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1105888;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10;People;2C;;Marine transport, operations and diving;Caught in, under, or between;Observation;People;Task and procedure design;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Electrical work;Dropped or fallen objects;Observation;People,Asset Damage;Mental state;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Electrical work;Dropped or fallen objects;Observation;People,Asset Damage;Mental state;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Electrical work;Dropped or fallen objects;Observation;People,Asset Damage;Team communication, coordination, planning;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Electrical work;Dropped or fallen objects;Observation;People,Asset Damage;Team communication, coordination, planning;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;People,Asset Damage;Mental state;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;People,Asset Damage;Mental state;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;People,Asset Damage;Team communication, coordination, planning;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1106020;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Observation;People,Asset Damage;Team communication, coordination, planning;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1113514;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Slips and trips;Observation;People;Environmental conditions;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113514;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Slips and trips;Observation;People;Team communication, coordination, planning;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113514;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Slips and trips;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113515;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People;Task and procedure design;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113515;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113517;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Slips and trips;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113521;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Process safety;Observation;People,Environment;Task and procedure design;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1113521;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;People,Environment;Task and procedure design;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1113521;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Process safety;Observation;People,Environment;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1113521;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;People,Environment;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1113524;Incident;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;1D;1;Maintenance, inspection, testing;Process safety;Incident;Environment;Tools, equipment and workspace;0. No Injury or Health Effect;0. No Damage;0. No Effect;1. Slight Effect
1113526;Incident;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;1D;1;Maintenance, inspection, testing;Process safety;Incident;Environment;Tools, equipment and workspace;0. No Injury or Health Effect;0. No Damage;0. No Effect;1. Slight Effect
1113532;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Electrical work;Exposure to electricity;Observation;People;Task and procedure design;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113532;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Electrical work;Exposure to electricity;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113535;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Material transfer, fueling, loading, unloading;Minor cuts, abrasions, burns or punctures;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113536;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;People;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1113537;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Maintenance, inspection, testing;Process safety;Observation;People,Asset Damage;Tools, equipment and workspace;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1113537;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Process safety;Observation;People,Asset Damage;Tools, equipment and workspace;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1115747;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Walking, ascending, descending;Slips and trips;Observation;People;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1115747;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Walking, ascending, descending;Slips and trips;Observation;People;Team communication, coordination, planning;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1115773;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Confined space;Falls from height (people);Observation;People;Environmental conditions;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120387;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People;Team communication, coordination, planning;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120387;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120387;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Walking, ascending, descending;Minor cuts, abrasions, burns or punctures;Observation;People;Team communication, coordination, planning;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120387;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Walking, ascending, descending;Minor cuts, abrasions, burns or punctures;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120390;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Slips and trips;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120414;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;People,Asset Damage;Team communication, coordination, planning;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1120414;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;People,Asset Damage;Team communication, coordination, planning;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1120414;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Asset Damage;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;People,Asset Damage;Tools, equipment and workspace;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1120414;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Lifting and hoisting;Dropped or fallen objects;Observation;People,Asset Damage;Tools, equipment and workspace;2. Minor Injury or Health Effect;2. Minor Damage;0. No Effect;0. No Effect
1120455;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People;Task and procedure design;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120455;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120475;Near Miss;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Dropped or fallen objects;Near Miss;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120486;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Manual handling, tool use;Overexertion or strain;Observation;People;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1120486;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Manual handling, tool use;Overexertion or strain;Observation;People;Team communication, coordination, planning;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1123781;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Office, accommodation, catering;Dropped or fallen objects;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1133090;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Walking, ascending, descending;Slips and trips;Observation;People;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1133094;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Overexertion or strain;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1133101;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People,Environment;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1133101;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Minor cuts, abrasions, burns or punctures;Observation;People,Environment;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;2. Minor Effect
1133109;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Walking, ascending, descending;Slips and trips;Observation;People;Tools, equipment and workspace;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
1133115;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Community;2C;;Maintenance, inspection, testing;Process safety;Observation;Environment,Community;Tools, equipment and workspace;0. No Injury or Health Effect;0. No Damage;2. Minor Effect;2. Minor Effect
1133115;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;2C;;Maintenance, inspection, testing;Process safety;Observation;Environment,Community;Tools, equipment and workspace;0. No Injury or Health Effect;0. No Damage;2. Minor Effect;2. Minor Effect
1133123;Incident;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;Environment;1D;1;Equipment or process related;Process safety;Incident;Environment;Tools, equipment and workspace;0. No Injury or Health Effect;0. No Damage;0. No Effect;1. Slight Effect
1133130;Observation;Closed;UPD/Z/OC - BC-10 Operations - BC10;BC-10 Plataform;People;2C;;Working at height;Minor cuts, abrasions, burns or punctures;Observation;People;Mental state;2. Minor Injury or Health Effect;0. No Damage;0. No Effect;0. No Effect
